school_key,מוסד,מועצה,מין,גיוס,לחימה,קצונה,משמעותי,Unnamed: 8,המידע המוצג הינו מתוך מערכת מוסדות וערים שממנה יוצאים כל שנה נתונים אחרי אישור של לשכת רחט,פיקוח,מגזר,מחוז,רשות,ישוב,סוג מוסד,שלב חינוך במוסד,תלמידים_בנים,תלמידים_בנות,תלמידים,קבוצה,תלמידים_יב
140277,מדרשיית עמליה,ירושלים,נ,37.93,0.0,0.0,100.0,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",0.0,60.0,60.0,דתי לאומי - ירושלים,60.0
141390,אולפנא ת. לאומנויות,ירושלים,נ,39.58,21.05,0.0,89.47,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,אולפנה,"חט""ב + עליונה",0.0,15.0,15.0,דתי לאומי - ירושלים,15.0
462929,תיכון נווה חיה,נתיבות,נ,0.0,0.0,,100.0,,,חרדי,יהודי,דרום,נתיבות,נתיבות,בית ספר,עליונה בלבד,0.0,37.0,37.0,חרדי - ערים מעורבות,37.0
640102,"שבילי אית""ם",אופקים,נ,34.29,9.09,0.0,72.72999999999999,,,ממלכתי דתי,יהודי,דרום,אופקים,אופקים,בית ספר,"חט""ב + עליונה",18.0,16.0,34.0,דתי לאומי - פריפריה,16.0
640383,אולפנת קרית גת,קרית גת,נ,26.09,16.67,18.18,100.0,,,ממלכתי דתי,יהודי,דרום,קרית גת,קרית גת,בית ספר,"חט""ב + עליונה",0.0,29.0,29.0,דתי לאומי - פריפריה,29.0
144097,המרכז הישראלי למצוינות בחינוך,ירושלים,נ,76.92,3.33,3.03,90.0,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",38.0,44.0,82.0,חילוני - ירושלים,44.0
560508,אולפנת אוריה,אלון שבות,נ,44.64,10.0,8.11,90.0,,,ממלכתי דתי,יהודי,ירושלים,גוש עציון,אלון שבות,בית ספר,עליונה בלבד,0.0,112.0,112.0,דתי לאומי - התנחלויות,112.0
757641,מכון בית יעקב למורות,ירושלים,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,0.0,27.0,27.0,חרדי - ירושלים,27.0
141689,בית יעקב,מודיעין על,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,מודיעין עילית,מודיעין עילית,בית ספר,עליונה בלבד,0.0,264.0,264.0,חרדי - ערי חרדים,264.0
168419,אולפנת צביה יצירתית,ירושלים,נ,19.64,27.27,0.0,81.82,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,אולפנה,"חט""ב + עליונה",0.0,59.0,59.0,דתי לאומי - ירושלים,59.0
440875,עירוני ד' גן נחום,ראשוןלציון,נ,86.61,16.49,3.92,87.63,,,ממלכתי,יהודי,מרכז,ראשון לציון,ראשון לציון,בית ספר,"חט""ב + עליונה",92.0,116.0,208.0,חילוני - ערי מרכז,116.0
470120,הקריה למנהיגות ולמדעים לוד,לוד,נ,91.3,19.35,0.0,75.81,,,ממלכתי,יהודי,מרכז,לוד,לוד,בית ספר,עליונה בלבד,52.0,50.0,102.0,חילוני - ערי פריפריה,50.0
640029,"ק. ח. ע""ש זאב בוים",קרית גת,נ,91.43,25.0,6.06,68.75999999999999,,,ממלכתי,יהודי,דרום,קרית גת,קרית גת,בית ספר,"חט""ב + עליונה",67.0,60.0,127.0,חילוני - ערי פריפריה,60.0
140087,רנה קסין דרכא,ירושלים,נ,92.16,14.89,0.0,91.49000000000001,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",33.0,35.0,68.0,חילוני - ירושלים,35.0
140038,עירוני דתי רוטשילד,ירושלים,נ,74.14,13.95,4.17,93.02,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",0.0,45.0,45.0,דתי לאומי - ירושלים,45.0
770875,מכללת אורט,ירושלים,נ,91.3,17.28,4.17,92.59,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,116.0,83.0,199.0,חילוני - ירושלים,83.0
470443,רמות ים,מכמורת,נ,92.45,19.59,8.42,94.85,,,ממלכתי,יהודי,מרכז,עמק חפר,מכמורת,בית ספר,"חט""ב + עליונה",162.0,110.0,272.0,חילוני - קיבוצים/כפרי,110.0
441584,אולפנת צביה לוד,לוד,נ,8.33,0.0,20.0,100.0,,,ממלכתי דתי,יהודי,מרכז,לוד,לוד,אולפנה,"חט""ב + עליונה",0.0,46.0,46.0,דתי לאומי - פריפריה,46.0
444687,אנקורי,ראשוןלציון,נ,67.65,8.7,0.0,82.6,,,ממלכתי,יהודי,מרכז,ראשון לציון,ראשון לציון,בית ספר,עליונה בלבד,23.0,50.0,73.0,חילוני - ערי מרכז,50.0
184002,מורשת דליה חיי שרה,בית שמש,נ,1.45,0.0,,100.0,,,חרדי,יהודי,ירושלים,בית שמש,בית שמש,בית ספר,עליונה בלבד,0.0,50.0,50.0,חרדי - ערים מעורבות,50.0
440545,גמנסיה עתידים לילנטל,רמלה,נ,84.16,21.18,2.53,77.64999999999999,,,ממלכתי,יהודי,מרכז,רמלה,רמלה,בית ספר,"חט""ב + עליונה",65.0,79.0,144.0,חילוני - ערי פריפריה,79.0
431254,בית חינוך טכנולוגי אמית רמלה,רמלה,נ,30.56,0.0,0.0,54.55,,,ממלכתי דתי,יהודי,מרכז,רמלה,רמלה,מרכז חינוך,עליונה בלבד,49.0,20.0,69.0,דתי לאומי - פריפריה,20.0
444737,נחשון למדעים טכנולוגיה ואומנות,שוהם,נ,94.37,7.58,10.0,78.78,,,ממלכתי,יהודי,מרכז,חבל מודיעין,מרכז אזורי שוהם,בית ספר,"חט""ב + עליונה",87.0,88.0,175.0,חילוני - קיבוצים/כפרי,88.0
540542,אולפנית הדר גנים,פתח תקווה,נ,26.6,16.67,0.0,91.67,,,ממלכתי דתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,"חט""ב + עליונה",0.0,113.0,113.0,דתי לאומי - מרכז,113.0
680108,מקיף דתי עזתה בנות,זמרת,נ,30.43,15.38,0.0,84.62,,,ממלכתי דתי,יהודי,דרום,שדות נגב עזתה,זמרת,"בי""ס מושבי","חט""ב + עליונה",0.0,27.0,27.0,דתי לאומי - פריפריה/כפרי,27.0
470047,רב תחומי עמל יגאל אלון רמלה,רמלה,נ,73.91,16.0,1.89,64.0,,,ממלכתי,יהודי,מרכז,רמלה,רמלה,בית ספר,עליונה בלבד,46.0,60.0,106.0,חילוני - ערי פריפריה,60.0
644583,מקיף חדש ט',אשדוד,נ,92.16,17.02,8.33,86.17,,,ממלכתי,יהודי,דרום,אשדוד,אשדוד,בית ספר,"חט""ב + עליונה",119.0,102.0,221.0,חילוני - ערי פריפריה,102.0
644807,מקיף דרכא,נתיבות,נ,83.33,8.0,4.55,72.0,,,ממלכתי,יהודי,דרום,נתיבות,נתיבות,בית ספר,"חט""ב + עליונה",22.0,24.0,46.0,חילוני - ערי פריפריה,24.0
480178,"מקיף ע""ש ז'בוטינסקי",באר יעקב,נ,88.51,11.84,7.14,82.89,,,ממלכתי,יהודי,מרכז,באר יעקב,באר יעקב,"בי""ס חקלאי","חט""ב + עליונה",97.0,76.0,173.0,חילוני - ערי מרכז,76.0
440206,תיכון דתי באר יעקב,באר יעקב,נ,7.95,0.0,0.0,57.14000000000001,,,חרדי,יהודי,מרכז,באר יעקב,באר יעקב,מרכז חינוך,עליונה בלבד,0.0,95.0,95.0,חרדי - ערים מעורבות,95.0
770727,"אולפנת בנ""ע טל רמות",ירושלים,נ,21.28,40.0,0.0,80.0,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,אולפנה,"חט""ב + עליונה",0.0,25.0,25.0,דתי לאומי - ירושלים,25.0
444828,שש שנתי איש שלום,כפר יונה,נ,91.41,14.09,7.58,89.93,,,ממלכתי,יהודי,מרכז,כפר יונה,כפר יונה,בית ספר,"חט""ב + עליונה",174.0,185.0,359.0,חילוני - ערי מרכז,185.0
410076,אולפנת - לבנות ולהבנות,יבנה,נ,35.14,38.46,0.0,100.0,,,ממלכתי דתי,יהודי,מרכז,יבנה,יבנה,בית ספר,"חט""ב + עליונה",0.0,39.0,39.0,דתי לאומי - מרכז,39.0
740753,תיכון חרדי באר יעקב,באר יעקב,נ,2.17,0.0,,0.0,,,חרדי,יהודי,מרכז,באר יעקב,באר יעקב,"בי""ס תורני",עליונה בלבד,0.0,45.0,45.0,חרדי - ערים מעורבות,45.0
470096,ק.ח אורט יד ליבוביץ,נתניה,נ,91.53,9.94,5.8,82.61000000000001,,,ממלכתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,עליונה בלבד,222.0,220.0,442.0,חילוני - ערי מרכז,220.0
380030,חקלאי פרדס-חנה,פרדס חנה,נ,89.26,17.59,11.11,93.52000000000001,,,ממלכתי,יהודי,חיפה,פרדס חנה-כרכור,פרדס חנה-כרכור,"בי""ס חקלאי","חט""ב + עליונה",151.0,152.0,303.0,חילוני - ערי מרכז,152.0
141168,תורני לבנות ב.שולמית,ירושלים,נ,3.77,50.0,0.0,50.0,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,אולפנה,"חט""ב + עליונה",0.0,44.0,44.0,דתי לאומי - ירושלים,44.0
197798,סמינר בית יעקב ב.שמש,בית שמש,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,בית שמש,בית שמש,בית ספר,עליונה בלבד,0.0,100.0,100.0,חרדי - ערים מעורבות,100.0
142075,דחסידי גור,ירושלים,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,0.0,157.0,157.0,חרדי - ירושלים,157.0
480046,קרית חינוך בן גוריון,מד. רופין,נ,94.77,12.41,8.26,91.03,,,ממלכתי,יהודי,מרכז,עמק חפר,מדרשת רופין,"בי""ס מושבי","חט""ב + עליונה",176.0,132.0,308.0,חילוני - קיבוצים/כפרי,132.0
644492,"מקיף ע""ש מנחם בגין",אילת,נ,92.86,24.18,4.55,89.00999999999999,,,ממלכתי,יהודי,דרום,אילת,אילת,בית ספר,"חט""ב + עליונה",68.0,82.0,150.0,חילוני - ערי פריפריה,82.0
490037,עירוני משה שרת,נתניה,נ,91.67,11.69,2.27,87.00999999999999,,,ממלכתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",120.0,104.0,224.0,חילוני - ערי מרכז,104.0
441618,אור חנה,לוד,נ,0.0,0.0,0.0,100.0,,,ממלכתי דתי,יהודי,מרכז,לוד,לוד,מרכז חינוך,עליונה בלבד,0.0,54.0,54.0,דתי לאומי - פריפריה,54.0
441014,אולפנת צביה רחובות,רחובות,נ,13.33,25.0,12.5,91.67,,,ממלכתי דתי,יהודי,מרכז,רחובות,רחובות,אולפנה,"חט""ב + עליונה",0.0,74.0,74.0,דתי לאומי - מרכז,74.0
660076,מקיף צפית,כפר מנחם,נ,95.89,14.29,11.69,98.57,,,ממלכתי,יהודי,דרום,יואב,כפר מנחם,"בי""ס קיבוצי","חט""ב + עליונה",97.0,60.0,157.0,חילוני - קיבוצים/כפרי,60.0
238121,אולפנת נוגה,בית שמש,נ,63.77,14.29,10.81,97.62,,,ממלכתי דתי,יהודי,ירושלים,בית שמש,בית שמש,בית ספר,"חט""ב + עליונה",0.0,71.0,71.0,דתי לאומי - פריפריה,71.0
440214,בית רבקה,"כפר חב""ד",נ,0.0,0.0,0.0,100.0,,,ממלכתי דתי,יהודי,מרכז,שדות דן,"כפר חב""ד",בית ספר,עליונה בלבד,0.0,150.0,150.0,דתי לאומי - פריפריה/כפרי,150.0
470187,תיכון תמר אריאל,נתניה,נ,44.44,21.28,0.0,80.85,,,ממלכתי דתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",71.0,86.0,157.0,דתי לאומי - מרכז,86.0
482059,"בי""ס תיכון אורנית",אורנית,נ,94.12,18.75,2.67,89.06,,,ממלכתי,יהודי,מרכז,אורנית,אורנית,בית ספר,עליונה בלבד,92.0,92.0,184.0,חילוני - התנחלויות,92.0
540351,עירוני א' חשמונאים,בת ים,נ,88.89,17.44,5.95,83.72,,,ממלכתי,יהודי,תל אביב,בת ים,בת ים,בית ספר,"חט""ב + עליונה",57.0,109.0,166.0,חילוני - ערי מרכז,109.0
444935,"ברנקו וייס מקיף ע""ש רבין",מזכרת בתיה,נ,95.58,13.89,13.33,94.44,,,ממלכתי,יהודי,מרכז,מזכרת בתיה,מזכרת בתיה,בית ספר,"חט""ב + עליונה",105.0,85.0,190.0,חילוני - ערי מרכז,85.0
456913,תיכון שש שנתי,רמלה,נ,74.14,11.63,0.0,86.03999999999999,,,ממלכתי,יהודי,מרכז,רמלה,רמלה,בית ספר,"חט""ב + עליונה",50.0,71.0,121.0,חילוני - ערי פריפריה,71.0
410225,"תיכון ע""ש אל""מ עודד ראור",נאות קדומי,נ,92.78,11.38,14.97,90.42,,,ממלכתי,יהודי,מרכז,צורן קדימה,קדימה-צורן,בית ספר,עליונה בלבד,191.0,157.0,348.0,חילוני - ערי מרכז,157.0
380055,כפר גלים,כפר גלים,נ,90.91,20.0,6.58,90.0,,,ממלכתי,יהודי,חיפה,חוף הכרמל,כפר גלים,"בי""ס חקלאי","חט""ב + עליונה",131.0,96.0,227.0,חילוני - קיבוצים/כפרי,96.0
560342,סמינר תורני בית יעקב,בני ברק,נ,0.0,0.0,0.0,100.0,,,חרדי,יהודי,תל אביב,בני ברק,בני ברק,בית ספר,עליונה בלבד,0.0,82.0,82.0,חרדי - ערי חרדים,82.0
571174,אורט רמת יוסף,בת ים,נ,85.71,16.67,0.0,81.47999999999999,,,ממלכתי,יהודי,תל אביב,בת ים,בת ים,בית ספר,"חט""ב + עליונה",60.0,37.0,97.0,חילוני - ערי מרכז,37.0
540021,תיכון תלמה ילין,גבעתיים,נ,78.16,8.82,1.64,79.41,,,ממלכתי,יהודי,תל אביב,גבעתיים,גבעתיים,בית ספר,עליונה בלבד,51.0,97.0,148.0,חילוני - ערי מרכז,97.0
560268,סמינר ב.יעקב תל ציון,כוכב יעקב,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,מטה בנימין,תל ציון,בית ספר,עליונה בלבד,0.0,51.0,51.0,חרדי - התנחלויות,51.0
540179,קרית חינוך יפו,תלאביב יפו,נ,87.88,20.69,0.0,86.21,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",36.0,24.0,60.0,חילוני - ערי מרכז,24.0
540591,תיכון שמעון בן צבי,גבעתיים,נ,100.0,10.45,18.0,91.05000000000001,,,ממלכתי,יהודי,תל אביב,גבעתיים,גבעתיים,בית ספר,עליונה בלבד,107.0,94.0,201.0,חילוני - ערי מרכז,94.0
370122,"מקיף ע""ש שיפמן",טירת כרמל,נ,89.02,9.59,1.41,78.08,,,ממלכתי,יהודי,חיפה,טירת כרמל,טירת כרמל,בית ספר,"חט""ב + עליונה",71.0,54.0,125.0,חילוני - ערי פריפריה,54.0
570051,"עמל שבח מופת ת""א",תלאביב יפו,נ,80.56,28.57,0.0,96.43,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",87.0,62.0,149.0,חילוני - ערי מרכז,62.0
640078,מקיף דתי עירוני ב',אשקלון,נ,37.84,21.43,0.0,85.72,,,ממלכתי דתי,יהודי,דרום,אשקלון,אשקלון,בית ספר,"חט""ב + עליונה",25.0,40.0,65.0,דתי לאומי - פריפריה,40.0
440115,מקיף טשרניחובסקי,נתניה,נ,81.61,7.04,7.32,71.84,,,ממלכתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",77.0,87.0,164.0,חילוני - ערי מרכז,87.0
370072,עמל חדרה למדעים ולאמנויות,חדרה,נ,92.7,14.63,7.04,89.02000000000001,,,ממלכתי,יהודי,חיפה,חדרה,חדרה,בית ספר,"חט""ב + עליונה",155.0,186.0,341.0,חילוני - ערי מרכז,186.0
384198,באר מרים,חדרה,נ,0.0,0.0,,100.0,,,חרדי,יהודי,חיפה,חדרה,חדרה,בית ספר,עליונה בלבד,0.0,34.0,34.0,חרדי - ערים מעורבות,34.0
360123,מקיף גוונים,עין שמר,נ,93.24,15.94,8.45,95.64999999999999,,,ממלכתי,יהודי,חיפה,מנשה,עין שמר,"בי""ס קיבוצי","חט""ב + עליונה",111.0,88.0,199.0,חילוני - קיבוצים/כפרי,88.0
240572,מקיף ולדורף הרדוף,הרדוף,נ,76.6,2.78,20.0,94.44,,,ממלכתי,יהודי,צפון,עמק יזרעאל,הרדוף,בית ספר,"חט""ב + עליונה",34.0,46.0,80.0,חילוני - קיבוצים/כפרי,46.0
340216,הריאלי העברי חיפה,חיפה,נ,94.62,8.53,12.94,93.36,,,ממלכתי,יהודי,חיפה,חיפה,חיפה,בית ספר,עליונה בלבד,276.0,192.0,468.0,חילוני - ערי מרכז,192.0
244152,עמל שחקים נהריה,נהריה,נ,92.96,13.64,4.24,87.12,,,ממלכתי,יהודי,צפון,נהריה,נהריה,בית ספר,"חט""ב + עליונה",132.0,95.0,227.0,חילוני - ערי פריפריה,95.0
360222,מקיף כרמל זבולון,יגור,נ,91.14,13.89,10.14,93.05,,,ממלכתי,יהודי,חיפה,זבולון,יגור,"בי""ס קיבוצי","חט""ב + עליונה",87.0,73.0,160.0,חילוני - ערי פריפריה,73.0
340190,כל ישראל חברים,חיפה,נ,92.55,6.9,2.78,88.5,,,ממלכתי,יהודי,חיפה,חיפה,חיפה,בית ספר,"חט""ב + עליונה",109.0,94.0,203.0,חילוני - ערי מרכז,94.0
142190,בית יעקב עלי באר,ירושלים,נ,0.0,0.0,0.0,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,0.0,55.0,55.0,חרדי - ירושלים,55.0
349928,ניסויי על איזורי תפן,כפר ורדים,נ,78.12,16.0,13.64,100.0,,,ממלכתי,יהודי,צפון,כפר ורדים,כפר ורדים,בית ספר,"חט""ב + עליונה",45.0,27.0,72.0,חילוני - ערי פריפריה,27.0
340034,מקיף אורט,ק.מוצקין,נ,94.94,11.83,2.75,86.98,,,ממלכתי,יהודי,חיפה,קרית מוצקין,קרית מוצקין,בית ספר,עליונה בלבד,191.0,192.0,383.0,חילוני - ערי פריפריה,192.0
770396,מכללה טכנו' חיל-אויר,חיפה,נ,94.23,10.2,2.33,100.0,,,ממלכתי,יהודי,חיפה,חיפה,חיפה,בית ספר,עליונה בלבד,84.0,44.0,128.0,חילוני - ערי מרכז,44.0
260109,תיכון אזורי מגידו,עין השופט,נ,94.12,18.75,16.13,96.88,,,ממלכתי,יהודי,צפון,מגידו,עין השופט,"בי""ס קיבוצי","חט""ב + עליונה",93.0,91.0,184.0,חילוני - קיבוצים/כפרי,91.0
343996,מסילת יעקב,ירושלים,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,0.0,59.0,59.0,חרדי - ירושלים,59.0
770776,"מקיף אורט ע""ש אברט",חצור הגליל,נ,94.74,11.43,5.41,91.43,,,ממלכתי,יהודי,צפון,חצור הגלילית,חצור הגלילית,בית ספר,"חט""ב + עליונה",55.0,36.0,91.0,חילוני - ערי פריפריה,36.0
570606,בית יעקב,תלאביב יפו,נ,1.45,0.0,,50.0,,,חרדי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,עליונה בלבד,0.0,122.0,122.0,חרדי - ערים מעורבות,122.0
370155,"נווה יש""ר ימין אורד",ניר עציון,נ,67.65,22.73,0.0,81.81,,,ממלכתי דתי,יהודי,חיפה,חוף הכרמל,ניר עציון,"בי""ס חקלאי",עליונה בלבד,55.0,42.0,97.0,דתי לאומי - פריפריה/כפרי,42.0
644450,מקיף ה דרכא,אשקלון,נ,76.79,25.88,2.33,83.53,,,ממלכתי,יהודי,דרום,אשקלון,אשקלון,בית ספר,"חט""ב + עליונה",99.0,105.0,204.0,חילוני - ערי פריפריה,105.0
141333,מ. חינוכי למצטיינות,ירושלים,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,0.0,21.0,21.0,חרדי - ירושלים,21.0
160242,מקיף קשת,ירושלים,נ,93.33,17.86,16.0,92.86,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",41.0,39.0,80.0,חילוני - ירושלים,39.0
141309,עירוני פסגת זאב,ירושלים,נ,92.31,22.22,20.0,94.44,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",67.0,63.0,130.0,חילוני - ירושלים,63.0
340133,מקיף עירוני ק. חיים,חיפה,נ,94.49,22.69,5.83,89.91999999999999,,,ממלכתי,יהודי,חיפה,חיפה,חיפה,בית ספר,"חט""ב + עליונה",118.0,129.0,247.0,חילוני - ערי מרכז,129.0
441139,"תיכון ע""ש גולדה מאיר",פתח תקווה,נ,92.37,10.74,10.34,86.78,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,"חט""ב + עליונה",169.0,150.0,319.0,חילוני - ערי מרכז,150.0
440263,עיוני בית יעקב,פתח תקווה,נ,0.0,0.0,,100.0,,,חרדי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,0.0,131.0,131.0,חרדי - ערים מעורבות,131.0
240036,"מקיף דתי אמי""ת קנדי",עכו,נ,53.12,29.41,0.0,94.12,,,ממלכתי דתי,יהודי,צפון,עכו,עכו,בית ספר,"חט""ב + עליונה",55.0,38.0,93.0,דתי לאומי - פריפריה,38.0
338095,אולפנת תהילה,ירושלים,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,0.0,42.0,42.0,חרדי - ירושלים,42.0
490052,"עירוני ע""ש בן גוריון",פתח תקווה,נ,95.58,7.51,10.92,86.71,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,"חט""ב + עליונה",192.0,179.0,371.0,חילוני - ערי מרכז,179.0
560359,סמינר ב.יעקב אור שרה,בית שמש,נ,0.0,0.0,0.0,100.0,,,חרדי,יהודי,ירושלים,בית שמש,בית שמש,בית ספר,עליונה בלבד,0.0,35.0,35.0,חרדי - ערים מעורבות,35.0
340331,תיכון בית יעקב,חיפה,נ,0.0,0.0,0.0,100.0,,,חרדי,יהודי,חיפה,חיפה,חיפה,בית ספר,עליונה בלבד,0.0,65.0,65.0,חרדי - ערים מעורבות,65.0
140731,מקיף גילה,ירושלים,נ,94.0,6.38,6.0,87.23,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",57.0,76.0,133.0,חילוני - ירושלים,76.0
770859,קרית החינוך אורט עכו,עכו,נ,93.39,16.22,2.27,86.49000000000001,,,ממלכתי,יהודי,צפון,עכו,עכו,בית ספר,"חט""ב + עליונה",117.0,111.0,228.0,חילוני - ערי פריפריה,111.0
460733,תיכון ויזניץ אלעד,אלעד,נ,0.0,0.0,,100.0,,,חרדי,יהודי,מרכז,אלעד,אלעד,בית ספר,עליונה בלבד,0.0,87.0,87.0,חרדי - ערי חרדים,87.0
640649,אולפנת נוה דקלים,ניצן,נ,3.77,0.0,50.0,100.0,,,ממלכתי דתי,יהודי,דרום,חוף אשקלון,ניצן,אולפנה,עליונה בלבד,0.0,59.0,59.0,דתי לאומי - פריפריה/כפרי,59.0
189001,אולפנת נחלה דרכא,אלעד,נ,2.13,100.0,0.0,100.0,,,ממלכתי דתי,יהודי,מרכז,אלעד,אלעד,בית ספר,"חט""ב + עליונה",0.0,44.0,44.0,דתי לאומי - מרכז,44.0
470070,"רב תחומי עמל א' פ""ת",פתח תקווה,נ,70.73,3.45,0.0,65.52,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,66.0,40.0,106.0,חילוני - ערי מרכז,40.0
440479,אולפנא בני עקיבא צפירה,צפריה,נ,34.19,7.5,6.9,97.5,,,ממלכתי דתי,יהודי,מרכז,שדות דן,צפריה,אולפנה,"חט""ב + עליונה",0.0,107.0,107.0,דתי לאומי - פריפריה/כפרי,107.0
442079,"פלך ע""ש רות קורמן",קרית עקרון,נ,73.68,4.76,18.0,95.24000000000001,,,ממלכתי דתי,יהודי,מרכז,קרית עקרון,קרית עקרון,אולפנה,"חט""ב + עליונה",0.0,56.0,56.0,דתי לאומי - מרכז,56.0
441436,תיכון אפיקים,פתח תקווה,נ,6.06,50.0,0.0,100.0,,,חרדי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,0.0,22.0,22.0,חרדי - ערים מעורבות,22.0
170092,"קשת ראם ע""ש אליס סליגסברג",ירושלים,נ,90.62,17.24,0.0,79.31,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",32.0,17.0,49.0,חילוני - ירושלים,17.0
444950,עירוני מקיף שי עגנון,נתניה,נ,81.25,15.38,6.58,83.33000000000001,,,ממלכתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",87.0,69.0,156.0,חילוני - ערי מרכז,69.0
770602,מעלה שחרות,יטבתה,נ,86.96,22.5,0.0,92.5,,,ממלכתי,יהודי,דרום,חבל אילות,יטבתה,"בי""ס קיבוצי","חט""ב + עליונה",36.0,33.0,69.0,חילוני - קיבוצים/כפרי,33.0
440990,אולפנאת זבולון,ראש העין,נ,36.36,25.0,0.0,89.29,,,ממלכתי דתי,יהודי,מרכז,ראש העין,ראש העין,אולפנה,"חט""ב + עליונה",0.0,77.0,77.0,דתי לאומי - מרכז,77.0
370569,"מח""ט עמל פסגות נהריה",נהריה,נ,60.0,5.56,0.0,55.55,,,ממלכתי,יהודי,צפון,נהריה,נהריה,מרכז חינוך,עליונה בלבד,41.0,36.0,77.0,חילוני - ערי פריפריה,36.0
270298,מדעים ואמנויות,נהריה,נ,87.5,16.87,2.25,80.73,,,ממלכתי,יהודי,צפון,נהריה,נהריה,בית ספר,"חט""ב + עליונה",110.0,107.0,217.0,חילוני - ערי פריפריה,107.0
570713,אורט מלטון,בת ים,נ,76.12,10.2,3.77,85.72,,,ממלכתי,יהודי,תל אביב,בת ים,בת ים,בית ספר,"חט""ב + עליונה",77.0,102.0,179.0,חילוני - ערי מרכז,102.0
540930,תיכון חסידי בית יעקב,בני ברק,נ,0.0,0.0,,100.0,,,חרדי,יהודי,תל אביב,בני ברק,בני ברק,בית ספר,עליונה בלבד,0.0,188.0,188.0,חרדי - ערי חרדים,188.0
346023,תיכון בית יעקב,מודיעין על,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,מודיעין עילית,מודיעין עילית,בית ספר,עליונה בלבד,0.0,183.0,183.0,חרדי - ערי חרדים,183.0
338129,בנות ובית יעקב,ביתר עילית,נ,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ביתר עילית,ביתר עילית,בית ספר,עליונה בלבד,0.0,41.0,41.0,חרדי - ערי חרדים,41.0
640938,מעיין חיים ושלום,אשקלון,נ,0.0,0.0,,100.0,,,חרדי,יהודי,דרום,אשקלון,אשקלון,בית ספר,עליונה בלבד,0.0,17.0,17.0,חרדי - ערים מעורבות,17.0
